symbol,threshold,entry_date,entry_price,exit_date,exit_price,held_days,profit,max_drawdown
0GUSDT,1.05,2025-09-25,4.9849,2025-09-25,4.885202,1,8.0,0.0
0GUSDT,1.05,2025-10-05,2.9852,2025-10-05,2.925496,1,8.0,0.0
0GUSDT,1.05,2025-10-08,2.8437,2025-10-08,2.786826,1,8.0,0.0
0GUSDT,1.05,2025-10-22,1.8785,2025-10-22,1.84093,1,8.0,0.0
0GUSDT,1.05,2025-11-05,1.1514,2025-11-05,1.128372,1,8.0,0.0
0GUSDT,1.05,2025-11-11,1.5053,2025-11-11,1.4751940000000001,1,8.0,0.0
0GUSDT,1.05,2025-11-17,1.2389,2025-11-17,1.214122,1,8.0,0.0
0GUSDT,1.05,2025-12-24,0.8002,2025-12-24,0.784196,1,8.0,0.0
1000000BOBUSDT,1.05,2025-06-08,0.10808,2025-06-08,0.1059184,1,8.0,0.0
1000000BOBUSDT,1.05,2025-06-20,0.04104,2025-06-20,0.0402192,1,8.0,0.0
1000000BOBUSDT,1.05,2025-06-25,0.03638,2025-06-25,0.0356524,1,8.0,0.0
1000000BOBUSDT,1.05,2025-07-02,0.05431,2025-07-02,0.053223799999999995,1,8.0,0.0
1000000BOBUSDT,1.05,2025-07-10,0.08445,2025-07-10,0.082761,1,8.0,0.0
1000000BOBUSDT,1.05,2025-07-29,0.05963,2025-07-29,0.0584374,1,8.0,0.0
1000000BOBUSDT,1.05,2025-08-11,0.08822,2025-08-11,0.08645560000000001,1,8.0,0.0
1000000BOBUSDT,1.05,2025-09-07,0.05533,2025-09-07,0.0542234,1,8.0,0.0
1000000BOBUSDT,1.05,2025-09-22,0.05175,2025-09-22,0.050714999999999996,1,8.0,0.0
1000000BOBUSDT,1.05,2025-11-03,0.03134,2025-11-03,0.0307132,1,8.0,0.0
1000000BOBUSDT,1.05,2025-11-14,0.04184,2025-11-14,0.041003200000000004,1,8.0,0.0
1000000BOBUSDT,1.05,2025-11-20,0.03078,2025-11-20,0.030164399999999997,1,8.0,0.0
1000000BOBUSDT,1.05,2025-12-05,0.02658,2025-12-05,0.0260484,1,8.0,0.0
1000000MOGUSDT,1.05,2024-11-17,2.6543,2024-11-17,2.601214,1,8.0,0.0
1000000MOGUSDT,1.05,2025-01-19,1.741,2025-01-19,1.70618,1,8.0,0.0
1000000MOGUSDT,1.05,2025-01-23,1.6868,2025-01-23,1.653064,1,8.0,0.0
1000000MOGUSDT,1.05,2025-02-02,1.0216,2025-02-02,1.001168,1,8.0,0.0
1000000MOGUSDT,1.05,2025-02-05,0.9478,2025-02-05,0.928844,1,8.0,0.0
1000000MOGUSDT,1.05,2025-02-24,0.8036,2025-02-24,0.787528,1,8.0,0.0
1000000MOGUSDT,1.05,2025-03-04,0.5761,2025-03-04,0.5645779999999999,1,8.0,0.0
1000000MOGUSDT,1.05,2025-03-07,0.5222,2025-03-07,0.511756,1,8.0,0.0
1000000MOGUSDT,1.05,2025-04-14,0.4745,2025-04-15,0.46501,2,8.0,33.3
1000000MOGUSDT,1.05,2025-04-30,0.5964,2025-04-30,0.584472,1,8.0,0.0
1000000MOGUSDT,1.05,2025-05-12,1.1511,2025-05-12,1.128078,1,8.0,0.0
1000000MOGUSDT,1.05,2025-07-01,1.0063,2025-07-01,0.986174,1,8.0,0.0
1000000MOGUSDT,1.05,2025-07-29,1.476,2025-07-29,1.44648,1,8.0,0.0
1000000MOGUSDT,1.05,2025-08-24,1.1483,2025-08-24,1.125334,1,8.0,0.0
1000000MOGUSDT,1.05,2025-09-10,0.9076,2025-09-10,0.8894479999999999,1,8.0,0.0
1000000MOGUSDT,1.05,2025-09-19,0.9752,2025-09-19,0.955696,1,8.0,0.0
1000000MOGUSDT,1.05,2025-10-08,0.7848,2025-10-08,0.769104,1,8.0,0.0
1000000MOGUSDT,1.05,2025-11-03,0.4391,2025-11-03,0.430318,1,8.0,0.0
1000000MOGUSDT,1.05,2025-11-20,0.3475,2025-11-20,0.34054999999999996,1,8.0,0.0
1000000MOGUSDT,1.05,2025-11-28,0.306,2025-11-28,0.29988,1,8.0,0.0
1000000MOGUSDT,1.05,2025-12-29,0.2373,2025-12-29,0.232554,1,8.0,0.0
1000BONKUSDT,1.05,2023-11-30,0.004082,2023-11-30,0.00400036,1,8.0,0.0
1000BONKUSDT,1.05,2023-12-12,0.011869,2023-12-12,0.011631619999999999,1,8.0,0.0
1000BONKUSDT,1.05,2023-12-16,0.023757,2023-12-16,0.02328186,1,8.0,0.0
1000BONKUSDT,1.05,2024-01-03,0.013494,2024-01-03,0.01322412,1,8.0,0.0
1000BONKUSDT,1.05,2024-01-12,0.016136,2024-01-12,0.01581328,1,8.0,0.0
1000BONKUSDT,1.05,2024-01-15,0.014228,2024-01-15,0.01394344,1,8.0,0.0
1000BONKUSDT,1.05,2024-02-16,0.013898,2024-02-16,0.01362004,1,8.0,0.0
1000BONKUSDT,1.05,2024-03-06,0.030505,2024-03-06,0.029894900000000002,1,8.0,0.0
1000BONKUSDT,1.05,2024-03-16,0.029621,2024-03-16,0.029028580000000002,1,8.0,0.0
1000BONKUSDT,1.05,2024-03-19,0.023598,2024-03-19,0.02312604,1,8.0,0.0
1000BONKUSDT,1.05,2024-03-22,0.022831,2024-03-22,0.02237438,1,8.0,0.0
1000BONKUSDT,1.05,2024-04-27,0.025496,2024-04-27,0.02498608,1,8.0,0.0
1000BONKUSDT,1.05,2024-06-14,0.025607,2024-06-14,0.02509486,1,8.0,0.0
1000BONKUSDT,1.05,2024-06-29,0.022585,2024-06-29,0.0221333,1,8.0,0.0
1000BONKUSDT,1.05,2024-07-03,0.025402,2024-07-03,0.02489396,1,8.0,0.0
1000BONKUSDT,1.05,2024-07-28,0.028281,2024-07-28,0.02771538,1,8.0,0.0
1000BONKUSDT,1.05,2024-08-10,0.020791,2024-08-10,0.02037518,1,8.0,0.0
1000BONKUSDT,1.05,2024-08-14,0.019792,2024-08-14,0.01939616,1,8.0,0.0
1000BONKUSDT,1.05,2024-08-26,0.021019,2024-08-26,0.020598619999999998,1,8.0,0.0
1000BONKUSDT,1.05,2024-10-08,0.02117,2024-10-08,0.0207466,1,8.0,0.0
1000BONKUSDT,1.05,2024-11-23,0.049567,2024-11-23,0.04857566,1,8.0,0.0
1000BONKUSDT,1.05,2024-12-09,0.045896,2024-12-09,0.04497808,1,8.0,0.0
1000BONKUSDT,1.05,2025-01-05,0.03565,2025-01-05,0.034937,1,8.0,0.0
1000BONKUSDT,1.05,2025-01-23,0.032068,2025-01-23,0.03142664,1,8.0,0.0
1000BONKUSDT,1.05,2025-02-16,0.017992,2025-02-16,0.01763216,1,8.0,0.0
1000BONKUSDT,1.05,2025-03-04,0.012448,2025-03-04,0.012199040000000001,1,8.0,0.0
1000BONKUSDT,1.05,2025-04-03,0.011028,2025-04-03,0.01080744,1,8.0,0.0
1000BONKUSDT,1.05,2025-04-30,0.020162,2025-04-30,0.01975876,1,8.0,0.0
1000BONKUSDT,1.05,2025-07-18,0.035194,2025-07-18,0.03449012,1,8.0,0.0
1000BONKUSDT,1.05,2025-07-24,0.034641,2025-07-24,0.033948179999999994,1,8.0,0.0
1000BONKUSDT,1.05,2025-07-27,0.034675,2025-07-27,0.0339815,1,8.0,0.0
1000BONKUSDT,1.05,2025-08-15,0.02379,2025-08-15,0.023314199999999997,1,8.0,0.0
1000BONKUSDT,1.05,2025-08-24,0.023033,2025-08-24,0.02257234,1,8.0,0.0
1000BONKUSDT,1.05,2025-09-19,0.025263,2025-09-19,0.02475774,1,8.0,0.0
1000BONKUSDT,1.05,2025-10-15,0.016252,2025-10-15,0.01592696,1,8.0,0.0
1000CATUSDT,1.05,2024-10-25,0.03991,2024-10-25,0.0391118,1,8.0,0.0
1000CATUSDT,1.05,2024-11-09,0.03614,2024-11-09,0.035417199999999996,1,8.0,0.0
1000CATUSDT,1.05,2024-11-21,0.0456,2024-11-21,0.044688,1,8.0,0.0
1000CATUSDT,1.05,2024-11-25,0.04742,2024-11-25,0.046471599999999995,1,8.0,0.0
1000CATUSDT,1.05,2024-12-13,0.04348,2024-12-13,0.0426104,1,8.0,0.0
1000CATUSDT,1.05,2024-12-18,0.04578,2024-12-18,0.0448644,1,8.0,0.0
1000CATUSDT,1.05,2024-12-26,0.04084,2024-12-26,0.0400232,1,8.0,0.0
1000CATUSDT,1.05,2025-01-05,0.03658,2025-01-05,0.0358484,1,8.0,0.0
1000CATUSDT,1.05,2025-01-19,0.02583,2025-01-19,0.0253134,1,8.0,0.0
1000CATUSDT,1.05,2025-02-24,0.01095,2025-02-24,0.010731,1,8.0,0.0
1000CATUSDT,1.05,2025-03-04,0.00849,2025-03-04,0.0083202,1,8.0,0.0
1000CATUSDT,1.05,2025-03-19,0.00805,2025-03-19,0.007889,1,8.0,0.0
1000CATUSDT,1.05,2025-04-14,0.00542,2025-04-15,0.0053116000000000005,2,8.0,16.97
1000CATUSDT,1.05,2025-05-15,0.011078,2025-05-15,0.010856439999999998,1,8.0,0.0
1000CATUSDT,1.05,2025-07-01,0.007644,2025-07-01,0.0074911199999999995,1,8.0,0.0
1000CATUSDT,1.05,2025-07-04,0.007702,2025-07-04,0.007547959999999999,1,8.0,0.0
1000CATUSDT,1.05,2025-07-12,0.007539,2025-07-12,0.007388219999999999,1,8.0,0.0
1000CATUSDT,1.05,2025-07-18,0.009067,2025-07-18,0.00888566,1,8.0,0.0
1000CATUSDT,1.05,2025-09-01,0.007692,2025-09-01,0.00753816,1,8.0,0.0
1000CATUSDT,1.05,2025-09-22,0.008382,2025-09-22,0.00821436,1,8.0,0.0
1000CATUSDT,1.05,2025-12-05,0.003336,2025-12-05,0.00326928,1,8.0,0.0
1000CHEEMSUSDT,1.05,2024-11-29,0.000693,2024-11-29,0.0006791400000000001,1,8.0,0.0
1000CHEEMSUSDT,1.05,2024-12-06,0.000824,2024-12-06,0.0008075199999999999,1,8.0,0.0
1000CHEEMSUSDT,1.05,2024-12-13,0.0008037,2024-12-13,0.0007876259999999999,1,8.0,0.0
1000CHEEMSUSDT,1.05,2024-12-26,0.0010484,2024-12-26,0.0010274319999999998,1,8.0,0.0
1000CHEEMSUSDT,1.05,2024-12-29,0.0009295,2024-12-29,0.00091091,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-01-05,0.001048,2025-01-05,0.0010270400000000001,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-02-02,0.0008438,2025-02-02,0.000826924,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-02-14,0.0010176,2025-02-14,0.000997248,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-02-24,0.0009699,2025-02-24,0.000950502,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-03-09,0.0009207,2025-03-09,0.000902286,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-03-27,0.0018055,2025-03-27,0.00176939,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-04-06,0.0015721,2025-04-06,0.001540658,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-04-27,0.0013908,2025-04-27,0.001362984,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-05-11,0.0016381,2025-05-11,0.001605338,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-06-17,0.0015355,2025-06-17,0.00150479,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-08-19,0.0012837,2025-08-19,0.001258026,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-08-24,0.0013062,2025-08-24,0.001280076,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-10-11,0.0015949,2025-10-11,0.001563002,1,8.0,0.0
1000CHEEMSUSDT,1.05,2025-10-29,0.0014425,2025-10-29,0.00141365,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-05-30,0.03333,2023-05-30,0.032663399999999995,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-07-02,0.02774,2023-07-02,0.0271852,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-08-31,0.01829,2023-08-31,0.0179242,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-09-10,0.01757,2023-09-10,0.017218599999999997,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-12-09,0.04122,2023-12-09,0.0403956,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-12-18,0.03617,2023-12-18,0.0354466,1,8.0,0.0
1000FLOKIUSDT,1.05,2023-12-24,0.03652,2023-12-24,0.0357896,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-01-22,0.03112,2024-01-22,0.030497599999999996,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-02-11,0.03089,2025-10-10,0.0302722,608,8.0,4123.02
1000FLOKIUSDT,1.05,2024-03-05,0.14442,2024-03-05,0.14153159999999998,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-03-13,0.26997,2024-03-13,0.2645706,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-04-16,0.1429,2024-04-16,0.140042,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-05-06,0.1877,2024-05-06,0.183946,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-05-30,0.26812,2024-05-30,0.26275760000000004,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-07-04,0.16232,2024-07-04,0.15907359999999998,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-08-10,0.12851,2024-08-10,0.12593980000000002,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-08-14,0.12265,2024-08-14,0.120197,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-08-30,0.13348,2024-08-30,0.1308104,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-10-08,0.13671,2024-10-08,0.1339758,1,8.0,0.0
1000FLOKIUSDT,1.05,2024-11-22,0.26062,2024-11-22,0.2554076,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-01-05,0.19937,2025-01-05,0.1953826,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-01-19,0.16808,2025-01-19,0.16471840000000001,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-02-02,0.11948,2025-02-02,0.1170904,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-02-05,0.09745,2025-02-05,0.09550099999999999,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-02-24,0.09369,2025-02-24,0.0918162,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-03-04,0.07389,2025-03-04,0.0724122,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-04-14,0.05743,2025-04-14,0.0562814,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-04-27,0.08021,2025-04-27,0.0786058,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-05-02,0.08615,2025-05-02,0.084427,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-05-24,0.10091,2025-05-24,0.0988918,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-06-12,0.09065,2025-06-12,0.088837,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-07-01,0.07448,2025-07-01,0.0729904,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-08-24,0.10661,2025-08-24,0.1044778,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-10-15,0.07465,2025-10-15,0.073157,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-10-22,0.07343,2025-10-22,0.0719614,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-11-20,0.05188,2025-11-20,0.0508424,1,8.0,0.0
1000FLOKIUSDT,1.05,2025-12-21,0.04107,2025-12-21,0.0402486,1,8.0,0.0
1000LUNCUSDT,1.05,2022-09-15,0.2992,2022-09-15,0.29321600000000003,1,8.0,0.0
1000LUNCUSDT,1.05,2022-09-21,0.3011,2022-09-21,0.29507799999999995,1,8.0,0.0
1000LUNCUSDT,1.05,2022-09-28,0.2774,2022-09-28,0.271852,1,8.0,0.0
1000LUNCUSDT,1.05,2022-10-03,0.3325,2022-10-03,0.32585000000000003,1,8.0,0.0
1000LUNCUSDT,1.05,2022-11-06,0.2459,2022-11-06,0.240982,1,8.0,0.0
1000LUNCUSDT,1.05,2022-11-12,0.1889,2022-11-12,0.185122,1,8.0,0.0
1000LUNCUSDT,1.05,2022-11-17,0.1789,2022-11-17,0.175322,1,8.0,0.0
1000LUNCUSDT,1.05,2022-12-10,0.1717,2022-12-11,0.168266,2,8.0,2.8
1000LUNCUSDT,1.05,2023-01-11,0.1667,2023-01-11,0.16336599999999998,1,8.0,0.0
1000LUNCUSDT,1.05,2023-02-05,0.1921,2023-02-05,0.18825799999999998,1,8.0,0.0
1000LUNCUSDT,1.05,2023-06-10,0.09923,2023-06-10,0.0972454,1,8.0,0.0
1000LUNCUSDT,1.05,2023-06-15,0.09387,2023-06-16,0.0919926,2,8.0,19.52
1000LUNCUSDT,1.05,2023-07-17,0.09195,2023-07-17,0.090111,1,8.0,0.0
1000LUNCUSDT,1.05,2023-09-29,0.06487,2023-09-29,0.06357259999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2023-12-06,0.22541,2023-12-06,0.22090179999999998,1,8.0,0.0
1000LUNCUSDT,1.05,2023-12-12,0.17706,2023-12-12,0.1735188,1,8.0,0.0
1000LUNCUSDT,1.05,2023-12-24,0.16176,2023-12-24,0.1585248,1,8.0,0.0
1000LUNCUSDT,1.05,2024-01-06,0.12519,2024-01-06,0.1226862,1,8.0,0.0
1000LUNCUSDT,1.05,2024-01-12,0.12726,2024-01-12,0.12471480000000001,1,8.0,0.0
1000LUNCUSDT,1.05,2024-03-07,0.19394,2024-03-07,0.19006119999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2024-04-10,0.13281,2024-04-10,0.13015380000000001,1,8.0,0.0
1000LUNCUSDT,1.05,2024-06-14,0.09872,2024-06-14,0.0967456,1,8.0,0.0
1000LUNCUSDT,1.05,2024-06-18,0.09484,2024-06-18,0.09294319999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2024-07-18,0.08991,2024-07-18,0.0881118,1,8.0,0.0
1000LUNCUSDT,1.05,2024-09-16,0.08259,2024-09-16,0.0809382,1,8.0,0.0
1000LUNCUSDT,1.05,2024-10-01,0.09147,2024-10-01,0.0896406,1,8.0,0.0
1000LUNCUSDT,1.05,2024-11-08,0.09294,2024-11-08,0.09108119999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2024-12-22,0.10826,2024-12-22,0.10609479999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2025-03-04,0.06399,2025-03-04,0.06271020000000001,1,8.0,0.0
1000LUNCUSDT,1.05,2025-05-12,0.06932,2025-05-12,0.06793360000000001,1,8.0,0.0
1000LUNCUSDT,1.05,2025-05-24,0.0614,2025-05-25,0.060172,2,8.0,6.12
1000LUNCUSDT,1.05,2025-07-12,0.06283,2025-07-12,0.06157339999999999,1,8.0,0.0
1000LUNCUSDT,1.05,2025-08-18,0.06126,2025-08-18,0.0600348,1,8.0,0.0
1000LUNCUSDT,1.05,2025-08-24,0.06225,2025-08-24,0.061005,1,8.0,0.0
1000LUNCUSDT,1.05,2025-12-11,0.06087,2025-12-11,0.0596526,1,8.0,0.0
1000PEPEUSDT,1.05,2023-05-15,0.0017853,2023-05-15,0.0017495940000000001,1,8.0,0.0
1000PEPEUSDT,1.05,2023-05-22,0.0015963,2023-05-22,0.0015643739999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2023-07-05,0.0017124,2023-07-05,0.001678152,1,8.0,0.0
1000PEPEUSDT,1.05,2023-08-03,0.0012184,2023-08-03,0.0011940319999999998,1,8.0,0.0
1000PEPEUSDT,1.05,2023-09-24,0.0006774,2023-09-24,0.0006638519999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2023-10-28,0.0011625,2023-10-28,0.0011392499999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2023-11-27,0.0011153,2023-11-27,0.0010929940000000001,1,8.0,0.0
1000PEPEUSDT,1.05,2023-12-18,0.0013373,2023-12-18,0.001310554,1,8.0,0.0
1000PEPEUSDT,1.05,2023-12-24,0.0014735,2023-12-24,0.00144403,1,8.0,0.0
1000PEPEUSDT,1.05,2024-01-03,0.0013391,2024-01-03,0.001312318,1,8.0,0.0
1000PEPEUSDT,1.05,2024-01-06,0.0011973,2024-01-06,0.0011733540000000002,1,8.0,0.0
1000PEPEUSDT,1.05,2024-02-11,0.0010143,2024-02-11,0.000994014,1,8.0,0.0
1000PEPEUSDT,1.05,2024-02-16,0.0012451,2024-02-16,0.001220198,1,8.0,0.0
1000PEPEUSDT,1.05,2024-03-10,0.008774,2024-03-10,0.00859852,1,8.0,0.0
1000PEPEUSDT,1.05,2024-03-16,0.0089318,2024-03-16,0.008753164,1,8.0,0.0
1000PEPEUSDT,1.05,2024-03-19,0.0068171,2024-03-19,0.006680758,1,8.0,0.0
1000PEPEUSDT,1.05,2024-03-22,0.0078997,2024-03-22,0.007741706000000001,1,8.0,0.0
1000PEPEUSDT,1.05,2024-04-02,0.0079297,2024-04-02,0.007771106,1,8.0,0.0
1000PEPEUSDT,1.05,2024-04-27,0.0073725,2024-04-27,0.007225049999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2024-05-06,0.0085313,2024-05-06,0.008360674,1,8.0,0.0
1000PEPEUSDT,1.05,2024-05-16,0.0105008,2024-05-16,0.010290783999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2024-06-02,0.014871,2024-06-02,0.014573580000000001,1,8.0,0.0
1000PEPEUSDT,1.05,2024-07-02,0.0114216,2024-07-02,0.011193168,1,8.0,0.0
1000PEPEUSDT,1.05,2024-07-18,0.0116862,2024-07-18,0.011452476000000001,1,8.0,0.0
1000PEPEUSDT,1.05,2024-07-25,0.0122007,2024-07-25,0.011956686,1,8.0,0.0
1000PEPEUSDT,1.05,2024-08-10,0.0085192,2024-08-10,0.008348815999999998,1,8.0,0.0
1000PEPEUSDT,1.05,2024-08-14,0.0081801,2024-08-14,0.008016497999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2024-09-15,0.0077545,2024-09-15,0.00759941,1,8.0,0.0
1000PEPEUSDT,1.05,2024-09-30,0.0112784,2024-09-30,0.011052831999999999,1,8.0,0.0
1000PEPEUSDT,1.05,2024-10-08,0.0097996,2024-10-08,0.009603608,1,8.0,0.0
1000PEPEUSDT,1.05,2024-10-31,0.0096384,2024-10-31,0.009445632,1,8.0,0.0
1000PEPEUSDT,1.05,2024-11-17,0.0213062,2024-11-17,0.020880076,1,8.0,0.0
1000PEPEUSDT,1.05,2024-11-23,0.0206618,2024-11-23,0.020248564,1,8.0,0.0
1000PEPEUSDT,1.05,2024-12-03,0.0204427,2024-12-03,0.020033846,1,8.0,0.0
1000PEPEUSDT,1.05,2025-01-05,0.0211314,2025-01-05,0.020708772,1,8.0,0.0
1000PEPEUSDT,1.05,2025-01-19,0.0184367,2025-01-19,0.018067966,1,8.0,0.0
1000PEPEUSDT,1.05,2025-02-02,0.0122375,2025-02-02,0.01199275,1,8.0,0.0
1000PEPEUSDT,1.05,2025-02-16,0.0099316,2025-02-16,0.009732968,1,8.0,0.0
1000PEPEUSDT,1.05,2025-02-24,0.0093434,2025-02-24,0.009156532,1,8.0,0.0
1000PEPEUSDT,1.05,2025-03-04,0.0072179,2025-03-04,0.007073542,1,8.0,0.0
1000PEPEUSDT,1.05,2025-03-28,0.0084385,2025-03-28,0.00826973,1,8.0,0.0
1000PEPEUSDT,1.05,2025-04-03,0.0070542,2025-04-03,0.0069131159999999995,1,8.0,0.0
1000PEPEUSDT,1.05,2025-04-06,0.0070551,2025-04-06,0.006913998,1,8.0,0.0
1000PEPEUSDT,1.05,2025-05-15,0.0139032,2025-05-15,0.013625136,1,8.0,0.0
1000PEPEUSDT,1.05,2025-05-20,0.0132752,2025-05-20,0.013009696,1,8.0,0.0
1000PEPEUSDT,1.05,2025-05-24,0.0137997,2025-05-25,0.013523706,2,8.0,11.94
1000PEPEUSDT,1.05,2025-07-01,0.009741,2025-07-01,0.00954618,1,8.0,0.0
1000PEPEUSDT,1.05,2025-07-12,0.0123651,2025-07-12,0.012117798,1,8.0,0.0
1000PEPEUSDT,1.05,2025-07-18,0.0133696,2025-07-18,0.013102208,1,8.0,0.0
1000PEPEUSDT,1.05,2025-08-24,0.011256,2025-08-24,0.01103088,1,8.0,0.0
1000PEPEUSDT,1.05,2025-11-09,0.0060864,2025-11-09,0.005964672,1,8.0,0.0
1000PEPEUSDT,1.05,2025-12-05,0.004762,2025-12-05,0.00466676,1,8.0,0.0
1000PEPEUSDT,1.05,2025-12-21,0.0040751,2025-12-21,0.003993598,1,8.0,0.0
1000RATSUSDT,1.05,2023-12-27,0.37454,2023-12-27,0.36704919999999996,1,8.0,0.0
1000RATSUSDT,1.05,2024-01-06,0.26007,2024-01-06,0.2548686,1,8.0,0.0
1000RATSUSDT,1.05,2024-01-17,0.31763,2024-01-17,0.31127740000000004,1,8.0,0.0
1000RATSUSDT,1.05,2024-02-02,0.25068,2024-02-02,0.2456664,1,8.0,0.0
1000RATSUSDT,1.05,2024-03-10,0.42059,2024-03-10,0.4121782,1,8.0,0.0
1000RATSUSDT,1.05,2024-03-22,0.26452,2024-03-22,0.25922959999999995,1,8.0,0.0
1000RATSUSDT,1.05,2024-04-02,0.27876,2024-04-02,0.2731848,1,8.0,0.0
1000RATSUSDT,1.05,2024-04-12,0.25155,2024-04-12,0.246519,1,8.0,0.0
1000RATSUSDT,1.05,2024-04-16,0.13091,2024-04-16,0.12829179999999998,1,8.0,0.0
1000RATSUSDT,1.05,2024-05-05,0.13049,2024-05-05,0.1278802,1,8.0,0.0
1000RATSUSDT,1.05,2024-05-22,0.14597,2024-05-22,0.1430506,1,8.0,0.0
1000RATSUSDT,1.05,2024-06-24,0.10733,2024-06-24,0.1051834,1,8.0,0.0
1000RATSUSDT,1.05,2024-07-01,0.14356,2024-07-01,0.1406888,1,8.0,0.0
1000RATSUSDT,1.05,2024-07-08,0.08666,2024-07-08,0.0849268,1,8.0,0.0
1000RATSUSDT,1.05,2024-07-17,0.11252,2024-07-17,0.1102696,1,8.0,0.0
1000RATSUSDT,1.05,2024-08-14,0.09637,2024-08-14,0.0944426,1,8.0,0.0
1000RATSUSDT,1.05,2024-08-26,0.11594,2024-08-26,0.1136212,1,8.0,0.0
1000RATSUSDT,1.05,2024-09-01,0.08808,2024-09-01,0.0863184,1,8.0,0.0
1000RATSUSDT,1.05,2024-09-09,0.10012,2024-09-09,0.0981176,1,8.0,0.0
1000RATSUSDT,1.05,2024-10-08,0.13269,2024-10-08,0.1300362,1,8.0,0.0
1000RATSUSDT,1.05,2024-10-16,0.13184,2024-10-16,0.12920320000000002,1,8.0,0.0
1000RATSUSDT,1.05,2024-12-09,0.12757,2024-12-09,0.12501859999999998,1,8.0,0.0
1000RATSUSDT,1.05,2024-12-13,0.09277,2024-12-13,0.0909146,1,8.0,0.0
1000RATSUSDT,1.05,2024-12-17,0.08715,2024-12-17,0.085407,1,8.0,0.0
1000RATSUSDT,1.05,2025-01-06,0.0732,2025-01-06,0.071736,1,8.0,0.0
1000RATSUSDT,1.05,2025-01-19,0.04788,2025-01-19,0.046922399999999996,1,8.0,0.0
1000RATSUSDT,1.05,2025-01-23,0.03639,2025-01-23,0.0356622,1,8.0,0.0
1000RATSUSDT,1.05,2025-02-01,0.03031,2025-02-01,0.0297038,1,8.0,0.0
1000RATSUSDT,1.05,2025-02-24,0.01965,2025-02-24,0.019257,1,8.0,0.0
1000RATSUSDT,1.05,2025-03-07,0.02891,2025-03-07,0.0283318,1,8.0,0.0
1000RATSUSDT,1.05,2025-05-10,0.03314,2025-05-10,0.032477200000000005,1,8.0,0.0
1000RATSUSDT,1.05,2025-05-15,0.02991,2025-05-15,0.0293118,1,8.0,0.0
1000RATSUSDT,1.05,2025-05-19,0.02471,2025-05-19,0.0242158,1,8.0,0.0
